id	module	supermodule	dim_1	dim_2
CG17477	16	1	3.4255264970119	-0.932479647270695
CG1749	17	1	0.722104312982315	3.49829495544411
CG17514	3	1	-0.237959921963513	0.359042394073786
CG17528	7	1	-0.680515609896644	1.4475824820301
CG17544	5	1	-0.27572492797054	-2.98282404419177
CG17574	11	1	-1.65105156778562	-2.26083794897931
CG17646	16	1	1.81312442332561	-1.14108004044853
CG17660	20	1	0.876592698361359	-2.17119808575312
CG17664	9	1	-2.49412324501772	-3.02976384361938
CG17666	20	1	0.926195788250379	-1.72320461501546
CG17680	8	1	1.77840375779637	1.89620614478089
CG17734	8	1	2.1089560614248	2.75989831169466
CG17737	17	1	1.10891491712104	3.13406349181709
CG1774	2	1	1.09567497397262	-0.0699481502126686
CG17746	5	1	-0.774005092558197	-3.36293577240776
CG17754	12	1	0.615304108068849	-4.72094149216081
CG17760	5	1	0.0660808274531053	-2.99392553357899
CG17768	14	1	0.722051327274677	2.54014103456492
CG17782	16	1	3.43333508237283	-0.942475125567861
CG17786	16	1	1.96884735629949	-0.133723201004868
CG17803	2	1	0.35939265537076	-1.61623895806336
CG17841	10	1	0.437499845989162	-3.35619208091314
CG1785	1	1	3.6866562774239	1.96601025597214
CG17855	5	1	-0.272889717257027	-2.52501381434654
CG1789	1	1	3.4340810811609	1.59736937134983
CG17896	4	1	-1.93368204929888	-0.334537970354467
CG17912	14	1	0.0860494125986812	2.14975883484447
CG17928	4	1	-2.4622450092722	-0.817102154540391
CG17985	17	1	0.871130551577713	4.08286555724503
CG18012	13	1	-0.946970289925424	4.48059721109463
CG18081	8	1	2.51654500527162	2.62007356971871
CG18088	9	1	-1.9223120700322	-3.12473541206197
CG18171	6	1	-3.44754411965354	0.431974609041824
CG18178	1	1	3.85976679810524	2.07246694223294
CG18208	7	1	-1.79439823162557	0.78744820374831
CG18262	7	1	-0.763471764244245	2.1388035317198
CG18273	1	1	3.71430225410939	1.65281040577457
CG18336	16	1	1.90028297433035	-1.51654627602763
CG18343	4	1	-2.26506913938619	0.0242110637617433
CG1840	13	1	-0.812244934284148	4.13102255800644
CG1847	6	1	-3.45694005940449	2.05160786111502
CG18536	3	1	0.0622938855134159	1.22208362531736
CG18549	9	1	-2.21465767034056	-2.98142271827299
CG18557	20	1	1.03372578358609	-2.51679420842794
CG18585	22	1	-2.31392401446897	-4.10194537186936
CG18600	1	1	3.27228720938067	2.04641171421329
CG18605	2	1	1.3050764790028	0.239926669491521
CG18619	15	1	-1.06226361415837	-0.780456448501202
CG18622	22	1	-1.82473831817222	-4.05782521146352
CG18624	17	1	1.10424555453064	3.90699307781894
CG18659	5	1	-0.504135659604565	-2.23698120065341
CG18747	4	1	-2.13457628008329	-0.512130599675868
CG18754	20	1	0.40697081817655	-2.44256028307574
CG18809	2	1	1.44201759099577	0.640297915119633
CG18812	15	1	-0.72633627024333	-0.769165283867189
CG1890	5	1	-0.17312346445586	-2.39313135159458
CG1910	3	1	0.330959382005393	1.42820883631758
CG1942	20	1	1.15043986227851	-2.14616932685786
CG1943	6	1	-3.44005842790408	1.99930666315241
CG2003	15	1	-0.970827014435762	-0.213543021538155
CG2010	5	1	-0.438093709620497	-1.85698521343236
CG2034	6	1	-2.43351380258269	2.56735593665105
CG2046	8	1	1.74726829221109	3.25598946253397
CG2065	11	1	-0.801022169595759	-1.82710342034058
CG2070	5	1	0.012802128160607	-1.87200836535158
CG2118	4	1	-1.67667158138859	-0.318266835553438
CG2120	17	1	1.18859292927676	4.24263231673036
CG2129	13	1	-0.850029470485081	3.95657156320722
CG2137	2	1	0.907019856959262	-1.03577510473686
CG2147	8	1	2.23668121439621	3.3278507001181
CG2199	3	1	1.35612619803423	1.31626983352087
CG2201	11	1	-1.02301616860544	-1.98303313357722
CG2233	18	1	-1.12957154619913	-6.64104738795945
CG2260	1	1	3.42124502301946	2.39734009502417
CG2277	21	1	-1.44573585167241	2.69497071141532
CG2291	20	1	0.6861955379166	-2.09175682561854
CG2444	4	1	-2.60466169902683	-1.21330021178257
CG2453	7	1	-1.88759945530744	0.905745223558144
CG2469	3	1	0.987611926663877	1.29336555453251
CG2493	4	1	-2.60911826095048	-1.27517343355041
CG2556	10	1	0.477819542739744	-3.89049429580609
CG2611	17	1	0.6519829245027	3.68170274120874
CG2641	9	1	-2.25934897674117	-2.49545184479542
CG2691	1	1	3.03770007421979	1.56634588159728
CG2698	15	1	-1.40871683668122	-0.791039804692075
CG2747	2	1	1.16144607915237	0.029521705002194
CG2765	9	1	-1.2744579043072	-3.10147410330571
CG2789	4	1	-1.80167706154438	-0.391093751471584
CG2790	1	1	3.78349226255351	2.09289527493151
CG2846	11	1	-1.81455002098025	-1.48172020549358
CG2852	13	1	-0.936021886671366	4.63401433708474
CG2862	17	1	0.635243172928698	3.60926092622674
CG2865	2	1	-0.0670513425555684	-0.912179684421672
CG2875	1	1	3.40784202489566	2.04936271937513
CG2915	14	1	-0.12017900349495	2.84708064313814
CG2918	13	1	-1.21049813676838	4.65287710723807
CG2926	3	1	0.748837784960574	0.806166681948415
CG2943	17	1	0.189285481299895	3.83168599376626
CG2972	1	1	3.63269561901584	2.20533077512691
CG2982	1	1	3.28462735481641	2.59968655337056
CG30015	7	1	-0.583761730796177	1.19647756723619
CG30046	20	1	1.1111244861203	-2.30914180543931
CG30069	18	1	-1.02746115818404	-4.93635558371402
CG30080	22	1	-3.60806769744279	-5.59820222348957
CG30089	22	1	-2.78706020066349	-4.64610152044934
CG3009	2	1	1.03506411254679	-0.684053422855872
CG30090	4	1	-2.18370017714202	-1.04400623398473
CG30100	6	1	-3.354053800672	1.83166992609422
CG30105	21	1	-1.83016908835341	2.96557309123728
CG3011	8	1	2.44818979674386	2.53209927670911
CG30118	1	1	3.77120473488234	1.68715518233358
CG30122	3	1	0.44285532801643	1.31010081259235
CG30148	4	1	-2.30335892481472	-1.18816980526422
CG30187	4	1	-2.27066683998387	-0.984472603692763
CG30269	15	1	-0.346435172471652	-0.769717776159755
CG30283	4	1	-2.27822962774056	-0.975513934160406
CG30340	16	1	2.1137288942628	-0.282164889573639
CG30344	4	1	-3.07864432128146	-1.78571252197837
CG30345	9	1	-2.35615824146786	-3.04177118128576
CG30349	1	1	3.49822140286947	2.27858339627844
CG30354	10	1	1.02279444140692	-3.07998815353323
CG30389	7	1	-1.77917791908977	0.880598213154375
CG30414	9	1	-2.56335533700786	-2.15264659154663
CG30415	17	1	0.900862333546946	3.69077863710023
CG30423	11	1	-1.89112941793633	-1.79226229366222
CG30441	9	1	-2.72167487308955	-2.60828221110761
CG30463	4	1	-3.12925852709871	-1.68535199913766
CG30497	2	1	0.264159344725383	0.0247774521189197
CG30499	8	1	2.72701470170348	2.87862907371293
CG3071	1	1	3.40796681227122	1.71514461407165
CG3077	5	1	-0.318204093385168	-3.25579117280481
CG3091	4	1	-3.10732714341685	-2.31485968047769
CG31019	16	1	2.05379970688739	-1.36509821403697
CG3104	20	1	1.13491267572532	-2.26105003227026
CG31051	16	1	1.67005629148924	-0.901031548746763
CG3106	16	1	1.99299685742293	-1.06985830045864
CG31075	4	1	-1.98842794510779	-0.837500066438653
CG31099	20	1	1.29919629818104	-2.17476270543909
CG31126	17	1	1.1026130436458	3.51922503208019
CG31142	7	1	-1.77999360401674	0.872230514868276
CG31145	18	1	-1.07950297753079	-6.56890135277703
CG31156	6	1	-3.29654684994154	2.11521317610295
CG31157	2	1	1.04028963812987	-0.330407752823204
CG31213	6	1	-3.06182674524296	1.65867777788048
CG31219	20	1	0.622501672365131	-2.56982168988673
CG31220	18	1	-0.419666589581594	-5.78900293795447
CG31224	2	1	0.583523406502892	-0.48403028343155
CG31267	12	1	0.736296140088727	-4.54634152595047
CG31301	1	1	2.54712439695127	1.98214350147029
CG31324	2	1	0.0901753498278199	-0.991211716969554
CG31337	11	1	-1.86115567105618	-1.29827790709432
CG31344	21	1	-2.23767672663013	2.87738109126672
CG31404	10	1	0.946422011194981	-3.38877586365509
CG31460	6	1	-3.3734371026858	2.11511569761174
CG31473	15	1	-1.64818827518627	-0.847405886605603
CG31523	5	1	-0.79985676482975	-2.35236229080402
CG31637	5	1	-0.409695682419249	-1.91382028938649
CG3164	15	1	-1.6179672413498	-0.780818987256255
CG31648	23	1	2.24116053465026	-3.45404584439707
CG3165	6	1	-3.18591388879201	2.39957287463071
CG31673	9	1	-2.72351332302033	-2.30703876961647
CG31674	9	1	-2.58645426970679	-2.79759613506144
CG31683	9	1	-2.47863703559968	-2.74384429822764
CG31705	20	1	1.02720829889203	-2.38308287179543
CG31710	2	1	1.0699531454155	-0.604346912859702
CG31715	17	1	0.829880068915489	3.4706734553174
CG31717	11	1	-1.70849633810119	-2.14908245463227
CG31729	12	1	-0.014911841527138	-5.20925298202703
CG31751	6	1	-3.44518467975527	1.95541490810472
CG31769	18	1	-0.712070691924446	-5.72091739104001
CG31777	4	1	-3.1720753655754	-1.56632670112961
CG31778	12	1	1.16738634209849	-4.11644769945038
CG31789	14	1	0.973719759230151	2.50739696082995
CG31800	1	1	3.06907002455062	2.65728418563383
CG31805	20	1	0.982637387356694	-2.06740983277129
CG31809	16	1	1.86282108235301	-1.01779776653488
CG31816	16	1	3.4404381007014	-0.933472186297247
CG31821	5	1	-0.224040799932556	-1.24176130539503
CG31875	16	1	1.95020208434633	-0.226153252127295
CG31908	1	1	2.61984583779462	2.14491679810612
CG31915	13	1	-1.06276643827772	4.8652319646942
CG31955	9	1	-2.21728930985654	-2.58722179857256
CG32022	12	1	0.99689208381425	-4.4022641578436
CG32026	22	1	-1.74858978051117	-4.11346991892056
CG32039	4	1	-2.24432930933387	-1.81514554094206
CG32066	5	1	0.114167673757799	-2.81763124155782
CG32073	9	1	-2.75754232392758	-2.32746648006303
CG32103	5	1	-0.116621367867527	-1.28171303113779
CG32106	16	1	2.2446303501418	-1.09570992487152
CG32113	3	1	0.56041094549369	0.401232387072729
CG32138	5	1	0.243776015300725	-2.46287550582126
CG32147	9	1	-1.77329933614483	-3.05740806486767
CG32161	10	1	0.561661580162082	-3.91896365935134
CG32170	9	1	-2.62069969629367	-2.07133198870889
CG32174	13	1	-1.33042258593857	4.37626766859884
CG32181	18	1	-0.600881762539821	-5.79951514753683
CG32214	16	1	3.42909866234897	-0.933325510533323
CG32230	17	1	0.941105233062679	3.51076296720398
CG3224	1	1	3.25422599824672	2.51184465828697
CG32243	9	1	-2.71505875938384	-2.36562145644019
CG32250	23	1	2.23937012204683	-3.44649192929627
CG3226	14	1	0.59171766597323	2.55722818908924
CG32260	18	1	-0.746387110570612	-6.07364450007201
CG32264	10	1	0.401405676344488	-3.40273331574043
CG32267	8	1	2.74037321566269	2.94566683748389
CG32276	13	1	-0.686445376724067	4.66782677212033
CG32278	8	1	2.58151856317369	3.12477979013418
CG32280	7	1	-0.696751454347661	1.76740759251703
CG32344	1	1	3.75348112381349	1.64088947347852
CG32368	12	1	0.868972471929154	-4.10091244379723
CG32369	2	1	0.181529536994118	-0.825954544067684
CG32396	13	1	-1.0031448008076	4.92297008092439
CG32407	12	1	0.491926666361605	-4.79833015462529
CG32409	1	1	3.45418598086556	1.9881017979133
CG32425	15	1	-0.385636539253571	-0.457058573646588
CG32428	3	1	0.46677388433673	1.84034550839437
CG32441	17	1	0.363009889760611	3.47399342118586
CG32450	2	1	0.0237726038219211	-0.625927692365628
CG32536	2	1	-0.142912215576127	-0.223480453153513
CG32549	7	1	-1.76460797333938	0.813179789589348
CG3259	16	1	2.14865869770977	-1.14243627882058
CG3262	5	1	-0.790330905168794	-2.7550746776748
CG32638	9	1	-2.57694483203774	-2.94009036082397
CG3264	2	1	-0.16389643924319	-0.51519951925787
CG32649	7	1	-1.25679262282217	1.7562864657204
CG32700	13	1	-1.0409946968248	4.72984173674505
CG32708	1	1	3.40483943341278	1.38255590139733
CG32758	20	1	0.658089357573191	-2.55742367673256
CG32795	15	1	-1.56626304452231	-0.280363842996294
CG32812	13	1	-0.261501365651112	4.320836802947
CG3303	7	1	-0.715444574697367	1.79956627177665
CG33051	8	1	2.82330719925376	2.90439887509736
CG33052	4	1	-3.23622734906501	-1.58822629883114
CG33054	10	1	-0.311209147352416	-4.22145793217585
CG33056	12	1	-0.0286832860385853	-5.15617307357939
CG33107	7	1	-1.95278590649718	1.10574830063629
CG33111	12	1	0.169213684208874	-4.65121240951808
CG33123	1	1	2.70374708360812	1.6161669808046
CG33125	6	1	-3.0808335341377	1.49691790665078
CG33129	13	1	-0.692459120696819	4.72464054547059
CG33143	16	1	2.26343808929576	-1.16922801795422
CG3321	17	1	0.866275595579966	3.9216167629984
CG33217	1	1	3.88938345942926	1.85108941613326
CG33225	15	1	-0.740859997746588	-1.06180818235653
CG33226	4	1	-2.34322686599378	-1.77948361796187
CG33271	20	1	1.294448928105	-1.94253580388394
CG33275	22	1	-2.32019043056447	-4.14613381826502
CG3328	9	1	-2.217340829258	-3.03322787516319
CG33298	2	1	0.850710349283434	-0.538283699369296
CG33303	13	1	-0.954165291433974	4.83112324250689
CG33307	22	1	-2.72596509038241	-4.62071490217364
CG33332	17	1	1.47951184364772	3.446268798169
CG3335	1	1	3.80581774100538	1.75678320912122
CG33458	20	1	1.03216247984448	-1.82368734883753
CG33459	20	1	0.937561711228781	-2.14093736078658
CG33460	4	1	-2.16136660167716	-0.657404501012471
CG33461	4	1	-2.23239894325626	-1.00606890033638
CG33462	20	1	1.09100234471818	-2.1018153084294
CG33465	4	1	-2.24628571738443	-0.63255307374108
CG33468	22	1	-1.78237199337526	-4.03180243512602
CG3348	5	1	-0.306551329867136	-1.86678593222621
CG33494	7	1	-1.7736886324299	0.209284151954836
CG33509	7	1	-1.72390153779976	0.889172099273107
CG33514	16	1	2.31863334133185	-1.17578029684721
CG3353	1	1	3.2370460879399	2.36628105572063
CG33552	7	1	-1.30619691013355	1.76580627612081
CG33632	2	1	1.23649159685598	-0.0755680033729257
CG33635	13	1	-0.761789215794863	4.41643355325448
CG33648	9	1	-2.58660921731484	-2.90567174388868
CG33649	18	1	-1.01196606299979	-4.79746979491142
CG33671	1	1	3.26095398166523	1.18058297363273
CG33713	8	1	2.07408336918121	2.88355856406684
CG3376	15	1	-1.51490291931627	-0.594497637284156
CG33764	15	1	-0.328283778332519	-1.00665198089119
CG33774	13	1	-0.751881593723321	3.99948694848359
CG33934	20	1	0.82455877022571	-2.05148954925616
CG33969	7	1	-0.620150080918948	1.98077959825376
CG3397	7	1	-1.78902139764067	0.87476963509217
CG33970	6	1	-2.82000279128926	1.32857083996787
CG33977	13	1	-0.781572189631513	4.74224304574464
CG33981	22	1	-1.16503633025025	-4.05626885861455
CG33995	10	1	-0.137199332624051	-3.96229581946032
CG34010	16	1	1.94861817180946	-1.13205228227521
CG34015	8	1	2.1863691063979	3.36013272272318
CG3402	14	1	0.120984192369415	2.87701669584981
CG34033	20	1	1.08182624464167	-2.1477381010568
CG34054	4	1	-3.14331759754589	-1.7360066908178
CG34112	18	1	-0.753617587803088	-6.05929763091433
CG34127	9	1	-2.34564209419937	-2.30519213132833
CG34132	8	1	2.35285481030626	2.94849138424118
CG34155	20	1	1.15662213647324	-1.85155423578674
CG34159	9	1	-1.41140301957512	-3.12551875264956
CG34163	8	1	2.35817862339262	2.6846957077776
CG34184	5	1	0.102690049920452	-2.1277586008512
CG3420	8	1	1.78052755596056	3.31180907920838
CG34200	1	1	2.90462008325761	1.65452825215124
CG34232	16	1	2.23669641687252	-1.19785342179731
CG34253	22	1	-2.35469739053215	-4.51893558762316
CG34278	12	1	1.14299015814486	-4.2226915023039
CG34284	12	1	0.751739677894504	-4.33452891913389
CG34288	6	1	-3.08997194841954	2.41449984439243
CG34325	18	1	-0.683435825691186	-6.05570051442721
CG34330	18	1	-0.814046250952307	-5.64748231637819
CG34331	4	1	-3.16566953762035	-1.70009238937866
CG3434	1	1	3.13824511610924	2.16328492205727
CG3436	3	1	1.00341985206073	1.6880551775712
CG34384	11	1	-0.910007175761186	-1.95309898532426
CG34394	10	1	0.223245289456622	-3.17887077093052
CG34401	3	1	-0.147199779504923	0.35070941699585
CG34423	7	1	-1.83174710585148	0.794894209985705
CG34436	9	1	-2.78937745867533	-2.57187113931283
CG34437	4	1	-2.96430182989758	-2.04090339703958
CG34439	17	1	0.776115497589087	3.83254666784892
CG34453	16	1	2.00438930582516	0.0689662382135204
CG34460	16	1	1.93991219332387	-1.3492475703513
CG3505	4	1	-2.42403318263835	-0.96558573724552
CG3513	12	1	1.17769062405178	-4.03211106061358
CG3523	2	1	1.11381074672301	0.0617346701335154
CG3527	1	1	3.32288961524487	2.64256730445053
CG3534	6	1	-2.44342489115869	1.55043853366803
CG3542	3	1	0.478863375372652	1.63046336363907
CG3558	9	1	-1.35056876152943	-3.038525161916
CG3560	17	1	0.70033034331508	3.84108114905579
CG3568	11	1	-1.18135976960307	-1.75466149934531
CG3605	3	1	0.496412675135581	1.20428724209569
CG3609	4	1	-2.10080562595962	-1.00261539608916
CG3618	6	1	-2.89208881785978	2.61764488054978
CG3625	11	1	-0.88786849897288	-1.43124533810119
CG3630	6	1	-2.99683804369167	1.57040635172587
CG3638	9	1	-2.27018201028137	-2.69173047292187
CG3662	18	1	-0.777509045269788	-4.26643746929776
CG3702	13	1	-0.925214744924319	4.67050311532048
CG3706	19	1	2.78084201852263	5.75727541733553
CG3709	1	1	3.68253130831284	1.71877703760266
CG3726	15	1	-0.677766990060372	-0.511284369792396
CG3731	17	1	1.06232970706537	4.09742928671243
CG3735	1	1	3.91360657870639	2.04115993121163
CG3746	6	1	-3.43638683711334	0.413771582546831
CG3756	1	1	3.67976757429849	2.44579629807435
CG3760	8	1	2.20444044060611	2.63528844767995
CG3770	11	1	-1.53073493475918	-1.44392770853611
CG3776	17	1	0.676761351543313	3.5685312606595
CG3777	7	1	-1.80969839596179	1.635025283344
CG3792	13	1	-1.19754946368185	4.73979016508592
CG3800	3	1	1.27102803275191	1.9430467294825
CG3817	1	1	3.44770549909332	2.19855400834244
CG3822	20	1	1.14839515913583	-2.03663407725937
CG3847	21	1	-1.34123422376635	2.60609973135336
CG3902	4	1	-2.01034231351859	-0.410127994266791
CG3918	6	1	-2.9560415323094	2.59781250622167
CG3961	9	1	-2.62232646649148	-2.91860455742507
CG40127	11	1	-1.82254557842455	-1.33384533922881
CG4019	4	1	-1.94285217721359	-0.433238291856333
CG4025	11	1	-0.998016681550835	-2.04907958961314
CG4038	1	1	2.95879698250616	1.7410307402215
CG4045	1	1	3.08571235262443	2.7979549095324
CG40472	4	1	-2.33699935042896	-1.85408360244004
CG4066	20	1	1.64940839668254	-2.24042955015314
CG4069	1	1	3.40837227632996	1.39111136026751
CG4080	2	1	0.317843924775665	0.0949666406003193
CG4091	10	1	-0.19725929199896	-4.15813163244205
CG4096	7	1	-1.83082394160082	1.65107441414589
CG4101	5	1	-0.738198397355718	-2.93542429613447
CG41099	3	1	-0.210539318681941	0.616422370730447
CG41378	4	1	-2.02507091643202	-0.841537178607159
CG4159	1	1	3.76368577875053	1.70026513699814
CG4164	13	1	-1.29778112499096	4.58679413153395
CG4165	1	1	2.9702719190146	1.20964192566266
CG4169	17	1	0.647406549441473	3.90278340124434
CG4194	7	1	-0.635161557295737	2.23906915999859
CG42232	6	1	-3.36935760927227	2.2100782066205
CG42235	4	1	-3.11676196851024	-1.65934710201231
CG42239	11	1	-1.54745891541157	-1.40118753136066
CG42245	3	1	0.123301459271251	0.662609028923484
CG42259	11	1	-1.41945200499407	-2.63191641828218
CG42265	16	1	2.05919687059403	-1.6944683176215
CG42306	7	1	-1.83227647399875	0.900133976531763
CG42319	2	1	1.99729194211069	0.704918453790404
CG42321	12	1	0.355121779013688	-4.50059004806133
CG42324	18	1	-0.803156525803789	-5.77815982926676
CG42327	23	1	2.2005880482214	-3.47191083520934
CG42331	22	1	-2.77619622987461	-4.64454819340268
CG42336	17	1	0.412104770342215	3.67691700817885
CG42342	6	1	-2.71479802479328	1.18010778794661
CG42358	1	1	3.58236746533533	2.4275821147552
CG42361	19	1	2.08893788054569	4.58552777021902
CG42364	18	1	-0.631375968503687	-5.82710973444371
CG4238	7	1	-2.0037984191467	0.605312651939276
CG42389	4	1	-2.91059322632804	-1.53913804491935
CG4239	6	1	-3.48352695285655	2.13263617961063
CG42394	4	1	-2.85325803622136	-0.7576616712259
CG42395	11	1	-1.92412024618609	-1.96836422313146
CG42455	8	1	2.88388612397312	2.79462311665392
CG42456	7	1	-0.928803847504247	1.46134355490421
CG42492	15	1	-1.35268717920244	-0.826713173143011
CG42494	6	1	-2.92249237213698	1.42030891182669
CG4250	15	1	-1.28364592558404	-0.842978503762446
CG42502	16	1	2.41059853393063	-1.09120593669498
CG42542	11	1	-1.18210308603794	-1.85506542008543
CG42553	7	1	-1.80887343952131	0.816302703211241
CG42562	12	1	0.965558513810662	-4.02341391100246
CG42565	2	1	-0.0922614749361186	-0.826419689987808
CG42566	15	1	-0.478505589378732	-0.725495403235234
CG42575	20	1	1.22650549361132	-2.17704332591453
CG42577	13	1	-0.791923338296009	3.89485545496775
CG4259	4	1	-2.72044421975164	-0.65034237877021
CG4266	2	1	1.30320057198229	0.608175280656519
CG42663	12	1	-0.00403541439335735	-5.20451675057464
CG42666	5	1	-0.0902369100747664	-2.25746238977186
CG42668	2	1	0.207406153911713	-1.17191006800902
CG4267	22	1	-2.45297377503399	-4.59871738763364
CG42674	5	1	-0.173892480579992	-2.02592335324169
CG42675	12	1	-0.0820027710736128	-5.17999821665123
CG42684	10	1	0.225782067924552	-3.66694785801465
CG42694	15	1	-1.30232580717326	-0.35598666865619
CG42697	16	1	1.93379881072873	-0.94621306640355
CG42708	20	1	1.23029575488841	-2.08688397596436
CG42711	9	1	-2.73322627382584	-2.65237296054256
CG42724	3	1	0.355113355175167	1.20679644362517
CG42732	15	1	-1.30997697934017	-0.825224465275964
CG42748	9	1	-2.73619571620428	-2.39825781661998
CG42763	22	1	-3.5785464150611	-5.56775734175542
CG42788	2	1	0.494031919000399	-0.992284235459199
CG42790	13	1	-1.20033731799501	3.97464920474071
CG42792	16	1	1.78738390224195	-2.00461505517252
CG42797	16	1	2.13449807202108	-1.82767669994303
CG42806	3	1	0.809356181992382	1.36135234588853
CG42807	4	1	-2.8041395918778	-1.43608131749417
CG42827	16	1	2.23672826480469	-1.27259114592315
CG42846	4	1	-2.4137193417228	-1.20680934479866
CG4294	3	1	-0.0071608647528779	0.257231527063508
CG4300	1	1	2.95883310250747	2.58761140556036
CG4301	4	1	-3.04044001101183	-2.14843682625335
CG4302	22	1	-1.51957203372893	-4.12308214567782
CG43074	10	1	0.783551112665903	-3.52257921855859
CG43077	16	1	2.07967884271555	-1.23077764958013
CG43091	10	1	0.960001120635835	-3.31466202659276
CG43103	18	1	-0.619088249845309	-6.02551629114081
CG43107	12	1	0.277785141506198	-5.14555153583673
CG43124	5	1	-0.0316236076939116	-3.16986606243742
CG43125	5	1	-0.349684617801766	-3.09838940300054
CG43153	20	1	1.12674524575443	-2.33518161783715
CG43156	2	1	0.329265112312774	-1.64644215251156
CG43175	9	1	-1.44752550042343	-3.17815178034557
CG43179	20	1	0.821524644724521	-2.7439362589347
CG43203	17	1	0.68108952254972	3.27489967143748
CG43236	11	1	-1.02722401262309	-1.9727399030889
CG43254	16	1	1.36090933893602	-1.11988854411046
CG43295	1	1	3.658019433287	2.58905689508277
CG43313	2	1	1.00608673781156	0.0861501427866564
CG43322	13	1	-1.25373334427532	4.34428497273996
CG43339	12	1	0.779715331104535	-4.49656456390493
CG43340	10	1	0.43468696184479	-3.91715004747811
CG43341	22	1	-1.42317929730293	-4.10162765988117
CG43348	16	1	2.15551361874173	-1.82135593484414
CG43349	12	1	0.885219842644541	-4.29227564283652
CG43370	15	1	-1.27701529301612	-0.0360075184407184
CG43376	20	1	1.09832804518141	-2.07136385564035
CG43427	12	1	-0.22614122819906	-5.54327497772
CG4360	1	1	3.94144979822741	2.12174007155477
CG4364	1	1	4.05304320832314	2.33171460200081
CG43659	10	1	0.520352284709196	-3.64533517310044
CG43736	2	1	0.351037808508746	-0.263676346865305
CG43740	20	1	1.50271143500406	-1.68002920530953
CG43742	2	1	1.37213509729279	0.54141389930266
CG43780	7	1	-1.38963328606103	1.48918530282875
CG43799	9	1	-2.76308272157868	-2.70736254757235
CG43800	4	1	-3.05545834203994	-1.6470916604864
CG43894	18	1	-1.0168103121246	-5.11135098443231
CG43897	18	1	-0.724991847444829	-6.06582753845107
CG4390	14	1	0.274937888913272	2.77814014894983
CG4398	4	1	-2.77982016248989	-1.01733288506279
CG44008	15	1	-1.56908451034756	-0.223541065530025
CG4407	21	1	-1.36039617919225	2.1673225297826
CG44085	18	1	-0.855105427476675	-5.34155844163102
CG44102	18	1	-0.77628259861691	-4.64984750035937
CG44242	17	1	0.707060250005058	3.67041770764293
CG44250	5	1	-0.243032604677864	-1.86711557279994
CG44251	5	1	-0.42289943632681	-1.70109504279353
CG44325	2	1	0.822387112927111	-0.976876866650253
CG44475	20	1	1.06927851152984	-2.04777724086631
CG4496	16	1	1.9003653844391	-0.641986707089722
CG4500	2	1	0.960971766681321	-1.02119237630094
CG45049	20	1	1.62608599361263	-2.88331889429229
CG45050	2	1	-0.00124458007486859	-0.903221056032996
CG45057	12	1	0.0448132807710106	-5.065419686886
CG45101	21	1	-1.48252265338238	2.47712519740639
CG4511	10	1	0.030397124269554	-3.4344390047161
CG45186	9	1	-2.62284826941811	-2.46089758620139
CG4538	7	1	-1.74537290957557	1.60029966292737
CG4554	1	1	3.01803276118932	1.423926096249
CG45544	7	1	-1.55545892179006	0.628643162868585
CG4565	16	1	2.23180425813796	-1.12226340811779
CG4570	16	1	1.97865263761587	-0.684720416331218
CG4572	15	1	-1.68560946595129	-0.958906573355029
CG45783	16	1	1.93187593774612	-1.44225260192084
CG4585	10	1	-0.286381828278118	-3.35596076335607
CG4598	6	1	-3.37326170276253	2.04903121051058
CG4607	18	1	-0.639980007558891	-5.91670195503861
CG4610	1	1	3.05441463373398	2.88517443272851
CG4611	1	1	2.15837943069577	1.07003703030776
CG4619	1	1	3.24156483089154	1.90279104508406
CG4670	6	1	-3.33338285132162	2.02217300608694
CG4676	10	1	0.619691187809453	-3.91575872594755
CG4678	12	1	-0.114797961631935	-5.32742511160296
CG4692	17	1	1.00869477040632	3.99848804102956
CG4706	12	1	1.09003182193954	-4.25577176779383
CG4729	13	1	-0.921404025451528	4.77079480602541
CG4733	18	1	-0.38611516870833	-5.64745048405253
CG4747	3	1	0.428429128044778	1.47607741599886
CG4769	17	1	1.10126555411956	3.87539061950528
CG4793	20	1	0.949731365216998	-2.39861769009626
CG4806	1	1	3.77109181056295	1.89885759336968
CG4822	9	1	-2.41473010334805	-3.03511106629168
CG4825	1	1	3.52197408758677	1.94084872205741
CG4829	9	1	-2.33189151794204	-3.03868656746909
CG4842	18	1	-1.13686160457828	-6.64846522806743
CG4849	7	1	-0.578837009559049	2.25636550635961
CG4866	1	1	2.90970830653609	2.65328885215322
CG4872	12	1	-0.135199110901071	-5.31872403001502
CG4901	1	1	2.99033603143569	1.47159330784509
CG4907	10	1	0.765599642930583	-3.50545989174718
CG4927	9	1	-2.68177304891115	-2.53055744063151
CG4936	7	1	-0.952225506477729	2.30220256941875
CG4968	14	1	0.30543576323382	2.75573836720943
CG4972	13	1	-0.844836708373163	4.47567971359643
CG5001	9	1	-2.39851117185325	-3.15922250865759
CG5010	8	1	2.04573481806869	2.76966481228827
CG5011	10	1	0.691329450191471	-4.0518924429682
CG5033	1	1	3.84822063194848	1.92814782237184
CG5037	1	1	2.71267756716673	1.94593948404026
CG5044	17	1	0.909162641082541	4.20069425738806
CG5096	12	1	0.749706545591465	-4.64521148698812
CG5104	18	1	-0.924271095130538	-4.23081510045456
CG5112	9	1	-1.39927193910594	-3.22413486611235
