id	module	supermodule	dim_1	dim_2
CG31635	13	1	-0.76573630821339	1.67775136984938
CG31637	12	1	-2.63097506922063	-2.51599649248262
CG3164	10	1	-0.68693430756372	-0.479207116685319
CG31643	15	1	4.3116966273923	1.27239841737186
CG31648	1	1	3.34513893853262	-0.769244331869276
CG3165	8	1	-1.98179743764627	-0.119937172825181
CG31650	1	1	2.97507135998355	-1.44023721976607
CG31659	12	1	-3.07658151865721	-2.75517253560408
CG31673	5	1	-3.78814690169431	-0.767058880380576
CG31674	5	1	-3.98103129032816	-0.647712900391198
CG31676	41	1	-2.23696078680006	2.21361806374413
CG3168	46	1	4.43207250899557	-1.59528207828946
CG31688	41	1	-2.46738250436221	2.44332900649358
CG31694	20	1	-0.162838974155107	3.34026864638009
CG31705	26	1	-4.58627363316585	0.195323253835539
CG31710	41	1	-1.89336244775543	1.87302946090737
CG31712	1	1	3.01811528531448	-0.594177047755964
CG31715	32	1	0.723354907723234	-2.65435074984812
CG31717	8	1	-1.83983410273364	-0.4511187333513
CG31729	26	1	-4.83819445382506	1.19736653299751
CG31731	10	1	-0.528478716710295	-0.243292129953764
CG31743	7	1	1.68086188179296	1.40959355144769
CG31750	33	1	-4.82188356339701	-1.45376479442703
CG31751	12	1	-2.50532326380299	-2.41416353049185
CG31759	13	1	-0.842090103831771	1.26331273789992
CG3176	1	1	3.26911433438717	-0.81013068463192
CG31769	42	1	-5.33292816599754	1.82761486378226
CG31777	18	1	-0.860332637313992	-2.63151527680585
CG31778	12	1	-2.77264607980611	-2.37351189732764
CG31784	2	1	2.86116409608328	-2.64689520886823
CG31793	20	1	-0.553438738401753	3.18713206122048
CG31800	24	1	-2.83431344911873	-1.59740757787399
CG31808	36	5	1.12612397425367	4.55757566130677
CG31815	47	1	-1.38303271303278	2.53387209811932
CG31817	17	1	2.21556311649754	2.68244248739649
CG31821	2	1	2.56669339404537	-2.49741183377971
CG31826	5	1	-3.64502854280551	-0.792552091647937
CG31832	23	2	-7.47127389910919	0.732121040901881
CG3184	1	1	2.92964152706974	-0.614247870112044
CG31849	35	1	1.308849996376	-4.02464697300908
CG31855	34	1	1.89070922891827	-0.390544747896477
CG31869	15	1	4.3501825494848	2.08027798435113
CG31871	15	1	4.40888944706889	2.0857744442289
CG31886	27	1	-2.89092607225082	1.5920104591473
CG31898	7	1	1.58928173033562	0.998172728464681
CG31908	2	1	3.1656427784727	-2.58832802769939
CG3191	46	1	4.36966637618085	-1.64110930174047
CG31915	48	1	0.138524744727006	-3.6276934408797
CG31917	6	1	1.03371446980716	-1.42281585568014
CG31918	45	1	-1.96268515047298	3.86759872936426
CG3192	6	1	0.489360168675598	-2.23451129557552
CG31922	1	1	2.34435084872723	-0.541194037009452
CG31937	11	1	-1.18367577459594	-1.7309612187705
CG31950	6	1	1.21802145390032	-2.20212129575166
CG31955	33	1	-4.07801524153175	-1.15566222350265
CG31957	2	1	1.92893692796265	-2.36770687941007
CG31961	4	1	-2.33216973961161	0.599120739980239
CG31974	36	5	1.78674332608809	4.22512310689049
CG31976	12	1	-2.73360134413186	-2.62225239854689
CG3198	25	1	3.46726762520136	2.0815355859231
CG31997	17	1	1.94275207027059	1.87510477978343
CG31998	13	1	-0.684210004669382	1.23678883055318
CG31999	12	1	-2.89458199442914	-1.88863781303961
CG32000	13	1	-0.70900041382475	1.14179789460405
CG32017	31	4	-3.88140661484147	4.53324036067863
CG32022	2	1	1.94400425138293	-1.51431253898131
CG32026	27	1	-2.84879453095745	1.80240190506168
CG32032	21	1	1.59073220869038	0.307107080455595
CG32036	40	1	-2.65949074564709	3.35589810060517
CG32039	11	1	-1.2710259955126	-1.29821579995127
CG32040	41	1	-2.30095312387977	2.22112290229791
CG32066	4	1	-2.33066527132331	0.756809530443941
CG32068	11	1	-1.12630615656773	-1.61053721305268
CG32069	32	1	0.33115104416259	-2.94443880792817
CG32073	5	1	-3.592589673856	-0.43876417942166
CG32075	9	1	3.03610298420665	-2.97830606163825
CG32082	30	1	0.938218550183678	0.717372529046174
CG32085	27	1	-2.84593224653823	1.56525198084606
CG3209	10	1	-0.0421793917110822	-0.930026741793763
CG32095	7	1	1.37820622275081	0.71292335068334
CG32103	4	1	-2.8866739091551	1.0777711392904
CG32106	5	1	-3.49826113619964	0.377676809265237
CG32109	8	1	-1.78665794329403	-0.411984314723965
CG32119	10	1	-0.94990495543679	-0.444688878511379
CG32137	30	1	1.16946695487999	1.4402882551034
CG32138	4	1	-2.86437138236799	0.314283962659769
CG3214	6	1	0.620263163104911	-2.43051743199465
CG32147	37	1	-2.31875515003022	-1.76294058117697
CG32163	11	1	-0.980578151123528	-1.4170586258789
CG32164	2	1	3.65593374121304	-2.16376975645783
CG32165	10	1	-0.0654245588423377	-0.339401325531739
CG32170	12	1	-3.11668986699423	-2.07472290693984
CG32182	13	1	-1.40347259935171	1.6172133577907
CG32196	5	1	-3.62741294280464	-0.422038290274056
CG32202	8	1	-2.04400913570378	-0.0483716361667956
CG32206	33	1	-4.75864438517132	-1.49167270212905
CG32212	13	1	-1.62883674414347	1.39611537182803
CG3223	15	1	3.30438503663707	1.33526843082792
CG32230	32	1	0.749797317793364	-2.7405449342985
CG32237	44	1	1.08916621339889	2.26547332602186
CG3224	9	1	3.21940093663103	-3.05645738902959
CG32243	24	1	-3.0478931696533	-1.72593398135345
CG32250	2	1	1.98560512223578	-1.75292435173223
CG3226	2	1	1.91034706444731	-2.57297073990985
CG32260	51	4	-3.30533099086539	5.03596924572326
CG32264	4	1	-2.33587956766	0.513186878188848
CG32267	2	1	2.57164062798176	-1.80223864261125
CG32276	18	1	-0.336686060874027	-2.91533763617173
CG32278	2	1	2.5891313047933	-2.42252645165133
CG32280	45	1	-1.88487617308459	3.99772628546889
CG32284	36	5	1.09514019912186	4.55843133512033
CG32335	23	2	-7.16058380077672	0.824185986156942
CG32344	9	1	3.16050834411672	-3.47807112809645
CG32354	46	1	4.39718677561481	-1.61647480093924
CG32364	44	1	1.27194916639036	2.07682319332246
CG32368	22	1	-2.54387629210374	-0.720714726583307
CG32369	23	2	-7.31717982394368	0.595926784309889
CG32373	44	1	1.24269340505595	2.20169292831558
CG3238	17	1	1.50348122783949	2.49188555843935
CG32396	20	1	-0.0563036077988039	3.18245607505055
CG32407	12	1	-2.54704423916814	-1.78073782501372
CG32409	9	1	3.07907746104057	-3.13365218746577
CG32425	4	1	-3.2178118532065	1.61529267540414
CG32428	14	1	1.19698378044982	-0.542475932380331
CG32441	6	1	0.672226058576062	-2.17352537127648
CG32442	43	1	2.89831134579221	1.77814074458298
CG32447	15	1	3.53483898285204	1.54564185113653
CG32448	32	1	0.878781428863602	-2.82046999982601
CG32452	1	1	2.25155564402798	-0.84348996145283
CG3246	5	1	-4.07586040307788	-0.441848152292842
CG32473	46	1	4.36216204561766	-1.54536806296261
CG32479	13	1	-0.992260725035577	0.883137004308276
CG32486	11	1	-1.42233416670503	-1.46069380352043
CG32506	31	4	-3.75165332751995	4.91276683982497
CG32512	24	1	-3.9478946071274	-2.24812477346007
CG32521	11	1	-1.32808118134324	-1.521848385266
CG32537	14	1	1.50458707858424	-0.741827404714789
CG32547	31	4	-3.8565069757011	5.28045484276777
CG32548	38	6	3.92534503110586	6.30012605874291
CG32549	20	1	-0.10411204483691	3.40637559447136
CG32554	1	1	3.28719627414042	-1.39369655783284
CG3257	51	4	-3.25347688183825	4.96132252966942
CG32576	18	1	-0.369961979428192	-2.83933644337482
CG32579	22	1	-2.71663894632249	-0.11665293006872
CG32591	23	2	-7.20185030539181	0.791564532908803
CG3262	11	1	-0.359362353506941	-1.84954996860759
CG32625	20	1	0.0608070484010168	3.38746475841749
CG32638	23	2	-7.31691477749474	0.356826046776406
CG32641	20	1	0.0262813275992684	3.43812676914497
CG32643	10	1	-0.906755994662403	-0.331578340724384
CG32645	38	6	3.87730808734986	6.83471936827746
CG32655	17	1	1.77811405040864	2.24819488848393
CG3267	4	1	-3.3365015344415	1.27019380815476
CG32676	4	1	-3.35637242035891	1.23134467793508
CG32687	40	1	-2.07227662041603	3.61032863121751
CG32694	38	6	3.9191034809654	6.47581315741854
CG32695	47	1	-1.25300661592412	3.1194122730411
CG32698	31	4	-4.0919977199548	5.21690334678869
CG32699	10	1	-0.782509580726982	0.131794595013389
CG32700	31	4	-3.82605091745203	4.87330353729157
CG32708	9	1	2.9798817824117	-2.91495160196721
CG32736	2	1	2.59894230185979	-1.88200304982394
CG32758	16	1	-1.80339006731975	0.672715210599437
CG32767	13	1	-0.854613902863827	1.16289818931764
CG32772	13	1	-0.804994804958176	1.69681926206456
CG32791	10	1	-0.673885994331958	-0.727410352823146
CG32795	4	1	-3.23127867628187	1.35539583476718
CG3280	44	1	1.41907982998754	2.08713494748224
CG32803	1	1	3.46966964389723	-1.06153204859507
CG32816	5	1	-3.80073407023231	-0.721127085318193
CG32829	44	1	1.16232688462183	2.27826798098449
CG32845	12	1	-2.55272168291172	-2.17035220805044
CG32850	37	1	-2.04774233345028	-0.968505974457961
CG32856	32	1	1.05533669918252	-2.53677548768907
CG3295	10	1	0.0320884346789614	-1.75791025596929
CG32982	24	1	-3.56437221256926	-2.17336391123899
CG3301	4	1	-3.30333872155757	1.15989852778647
CG33012	4	1	-3.33792008600975	1.88836591214422
CG3303	39	1	3.5362756805711	3.14978387865195
CG33051	9	1	3.23401936707507	-3.08051195842547
CG33052	18	1	-0.959822895863392	-2.60220110365362
CG33054	11	1	-0.760662158191612	-1.77374977048747
CG33056	26	1	-4.94923742186629	1.20798499888657
CG33062	1	1	3.32761191289295	-0.752964359629911
CG3308	8	1	-2.07274370102342	-0.0811323592573081
CG33090	36	5	1.77021065792821	4.24084851134236
CG33095	11	1	-0.982565532376903	-1.16490788147972
CG33099	25	1	3.54287185601189	2.293718913515
CG33107	20	1	0.166403377054312	3.27118445695687
CG33108	28	1	2.98295822092423	0.916289361209585
CG33111	39	1	3.61441482962305	3.24017523667323
CG33116	34	1	2.51049114554411	0.191816214539551
CG33120	40	1	-2.66299083385593	3.26119364839983
CG33123	2	1	3.08026147094791	-2.65872037699728
CG33129	18	1	-0.490139730184552	-2.88795420023551
CG33144	43	1	2.82304664643862	1.78950180075665
CG33155	6	1	1.08246034006954	-1.81710309166477
CG33158	20	1	0.11255881723766	3.41402996939898
CG33169	52	7	2.46700944970574	3.1115004969276
CG33170	32	1	0.911015121982883	-2.74900038818649
CG33172	7	1	2.11915494085676	0.872176002530832
CG33178	5	1	-4.03354527013696	-0.189354277967808
CG33181	12	1	-2.67450200743512	-2.23277413588185
CG3321	6	1	0.532113627215175	-2.43273780950078
CG33213	15	1	4.31213584991603	1.19719197762831
CG33225	24	1	-3.68601121708704	-1.52572085671174
CG33226	5	1	-3.33617628253414	0.0437918412257199
CG33228	2	1	2.68058001003727	-1.57189408781567
CG33229	3	1	-0.126261495594251	0.99172246514752
CG33230	15	1	4.41980140480031	2.00199054211765
CG33269	27	1	-2.37733264110223	1.55642949114119
CG33275	17	1	1.54672434542163	2.49797287173528
CG33276	1	1	2.75566647193937	-1.35173838771534
CG3328	5	1	-4.05518300694427	-0.590969730202029
CG33298	12	1	-2.82116653954644	-2.55561096925922
CG33303	18	1	-0.460263142640644	-2.80382091839025
CG33307	45	1	-1.77570122835499	4.13173214347952
CG33331	1	1	2.2640909449716	-0.529815676877813
CG33332	30	1	1.06582753266699	1.06281958706997
CG33346	26	1	-4.63332371628143	0.0875260020114617
CG3335	9	1	3.15000502770907	-3.36068232496949
CG3337	7	1	2.01397652889106	0.377454706649329
CG3338	44	1	1.15862319157706	2.21564287676594
CG33458	26	1	-4.64954293813577	0.163277165174628
CG33459	26	1	-4.39072238152845	0.13087148552544
CG33460	5	1	-2.93490986701667	-0.142165577674576
CG33461	5	1	-3.13585236360726	-0.0139955598053554
CG33462	26	1	-4.6373818825489	0.230706483759483
CG33465	37	1	-1.9384587376264	-1.27300182079979
CG33468	20	1	-0.25974135924384	3.57922305643259
CG33469	4	1	-3.03865164449133	0.699295318517942
CG33475	4	1	-3.29811750805001	1.09526863304343
CG3348	4	1	-2.84496995676623	0.866475366670858
CG33494	20	1	-0.00775764749365493	3.16497903800294
CG33506	1	1	3.21748572375303	-1.51690417019958
CG33510	4	1	-2.98344953476728	1.27248908100536
CG3353	9	1	3.116936506955	-2.90614467622993
CG3356	21	1	0.979275102486512	0.386089555753814
CG3358	1	1	3.46904161192283	-0.712296880611995
CG33635	8	1	-1.9012140607938	-0.165449369437337
CG33648	5	1	-3.90814015265067	-0.672771186740524
CG33649	14	1	1.68985314219106	-1.19811654954786
CG33671	1	1	2.95737939205824	-1.27514358937774
CG3368	10	1	-0.236051442343214	-0.30231183793177
CG33713	2	1	2.22043156986041	-2.5976277111399
CG3376	4	1	-2.97177625191075	1.38537510803844
CG33774	32	1	0.444816637833334	-2.93697888953359
CG33785	20	1	-0.495415456734419	3.49342536138556
CG3386	30	1	0.928076854184607	0.693556083089656
CG33920	13	1	-1.9397477216198	1.45001535663574
CG33926	22	1	-2.69353735299344	-0.738416062757418
CG33932	14	1	1.59350750564556	-0.734632509003352
CG33939	25	1	2.78135130917906	2.50056556818114
CG3394	23	2	-7.2111216304383	0.684559769609107
CG33947	30	1	1.07986678025307	1.43365111213468
CG33958	51	4	-3.24656039237307	4.95322988772988
CG33964	2	1	2.92338845391475	-1.83268728368015
CG33969	1	1	3.06904509646481	-1.11892892644966
CG3397	20	1	0.0333249221549505	3.46258301397158
CG33970	17	1	1.79938956166427	2.1790766462833
CG33977	18	1	0.0801604021104239	-2.96238775521235
CG33978	25	1	3.20897147487639	2.30980061029148
CG33985	24	1	-3.94369862417197	-2.30497236358765
CG33993	25	1	2.78712693625454	2.3180283732944
CG33995	12	1	-2.68843999348951	-2.28233525931817
CG34001	1	1	3.01357156956529	-0.936127351559213
CG34007	12	1	-2.95616370550414	-2.75805358091124
CG34008	40	1	-2.41460227416742	3.37417255493522
CG34010	23	2	-7.21111771873907	0.456805550862058
CG34012	22	1	-3.41003113233361	-0.578320964453018
CG34015	2	1	1.84573209870083	-1.47129429484059
CG3402	7	1	1.27749807716719	0.646687688185417
CG34023	26	1	-4.7335322116738	0.628101367526067
CG34033	38	6	3.97130225521615	6.89983121012611
CG34038	17	1	1.8413065802755	1.86242293540379
CG34039	28	1	3.36177871286702	0.360945887642485
CG34054	5	1	-3.71236188970847	-0.128667499206856
CG34056	7	1	2.11157032501975	1.42306522191404
CG3408	3	1	-0.291742188797114	1.4733592022301
CG3409	46	1	4.4694587359388	-1.63095253766905
CG34113	31	4	-4.39405018790122	4.8993878221934
CG34115	38	6	3.96818091350697	6.90004041640292
CG34117	32	1	1.03873097456581	-2.63180459905854
CG34120	17	1	1.76683090974316	1.89275168400045
CG34125	8	1	-1.84680799585715	-0.411902221461859
CG34126	8	1	-1.80011176869945	0.023991463825928
CG34127	31	4	-3.85951790539899	4.55519642799885
CG34132	2	1	2.26337184778617	-2.41211723576477
CG34133	16	1	-1.58354952027867	0.470008953819862
CG34136	23	2	-7.10925997396222	0.80964621621759
CG34138	26	1	-4.72103789870156	0.215932662034048
CG34150	1	1	2.57343215129222	-0.902901992384961
CG34155	27	1	-2.79701089716723	1.70457211289286
CG34159	10	1	-0.0646315002955029	-1.59111703376163
CG34163	9	1	2.85278233738742	-3.29810357850752
CG34165	7	1	1.46422979383305	1.49623205608076
CG34183	23	2	-7.33373495407816	0.455853793201347
CG34191	32	1	0.151078652510073	-2.93309067844812
CG34193	17	1	1.51350713158241	2.54243208305552
CG34194	24	1	-3.62211461596339	-1.69414447074157
CG34198	5	1	-3.54497163508745	-0.107252002044165
CG3420	2	1	2.62297789456588	-1.92297126564973
CG34200	32	1	1.36780882292906	-2.80522804851352
CG34206	33	1	-4.60317316803324	-1.55516137911756
CG34220	3	1	0.213701923431096	0.388870050973431
CG34228	1	1	2.76569765800473	-1.18116005822116
CG34229	1	1	2.40136083937653	-1.35771980528623
CG34232	12	1	-2.83678984150712	-2.6360611127277
CG34234	5	1	-3.38094577231768	0.102600774134648
CG34236	35	1	1.35453545005123	-3.9760418968572
CG34242	32	1	0.925307863649562	-2.87701794787036
CG34250	32	1	1.07410208847598	-2.81195575665817
CG34253	47	1	-1.2918894793931	3.11545182017472
CG34261	1	1	3.21338158113303	-0.756215879996058
CG34263	1	1	3.4755348725717	-0.723593518725342
CG34267	33	1	-4.74828109834978	-1.48562298313511
CG34273	32	1	0.563845362161988	-2.83631536101241
CG34288	22	1	-2.56184122575895	-0.497819700122144
CG34293	32	1	0.49857610060599	-2.68053189616237
CG34296	24	1	-3.97499740389124	-2.35503068611377
CG3430	19	1	4.85871028140888	0.158039064582989
CG34305	12	1	-2.48924295774692	-2.48527647522685
CG34325	48	1	0.595859413649475	-4.20495056766573
CG34330	42	1	-5.39160499631738	1.92688264969141
CG34331	5	1	-3.83337366791375	-0.570858033649568
CG3434	36	5	1.81131300026237	4.18932642138722
CG34348	11	1	-1.23660016991078	-1.00314336578216
CG34353	36	5	1.11548275181619	4.55340545996268
CG34355	45	1	-1.75345178733278	4.16770150298112
CG3436	2	1	2.30418289643968	-2.3253649648432
CG34371	46	1	4.41682964028441	-1.576409860175
CG34376	22	1	-2.76807536813117	-0.331517859229839
CG34380	21	1	1.69064565219225	0.355892248660152
CG34383	25	1	3.35919589025359	2.27160161555298
CG34394	26	1	-4.60058886976578	0.586218379959728
CG34396	5	1	-3.98188378374409	-0.0660413344048951
CG34398	25	1	2.63307628918303	2.23676022937534
CG34401	3	1	-0.373213818748702	1.61302947258491
CG34404	15	1	4.39007498850441	2.11235879984019
CG34409	7	1	1.45472144197107	1.33715462420741
CG34417	40	1	-2.74853052943781	2.79863181701309
CG34422	14	1	1.12681992809334	-0.108506303445293
CG34423	20	1	-0.0803397205165981	3.32944079510502
CG34424	11	1	-1.6137940543158	-1.6804073793827
CG34436	5	1	-3.97586031150245	-0.685168192088117
CG34437	5	1	-3.7688300778861	-0.459811248467552
CG34439	32	1	0.822330160972121	-2.86768815294212
CG34445	35	1	1.14570125983861	-4.49672110742206
CG34449	16	1	-1.50385048753231	0.936686962747436
CG34454	5	1	-3.21535597477382	-0.104660357483879
CG3446	6	1	0.627141663658263	-2.39468863395814
CG3448	20	1	0.144137172595983	3.38179220162633
CG3476	20	1	-0.407922705754482	3.53182980873563
CG3499	14	1	1.36752901635316	-1.17120143124963
CG3500	7	1	1.18145508091969	0.779471331767497
CG3501	2	1	1.90554132379123	-1.67674015121833
CG3505	5	1	-3.1148043934584	-0.215978984325984
CG3511	7	1	2.08665076242039	1.19158594619618
CG3523	10	1	-0.357981321447707	-0.592109920917829
CG3526	40	1	-2.5790214706506	3.17378927131577
CG3527	9	1	3.05638446024864	-3.07713600797941
CG3529	8	1	-2.38402715766286	-0.576761758100699
CG3534	20	1	-0.218206302641867	3.01574414848875
CG3542	14	1	1.08644013761112	-0.0884164669494081
CG3548	7	1	1.61927389723139	1.52534253016677
CG3556	31	4	-4.29191309252564	4.8695479434476
CG3558	8	1	-2.36495566293773	-0.328410110082835
CG3560	32	1	0.731343712842642	-2.84253372468433
CG3566	32	1	0.735386884694763	-2.81120471818349
CG3568	12	1	-2.30066083202352	-1.88128315866522
CG3570	15	1	4.35137951043292	1.1170086143591
CG3587	28	1	3.07657880491044	0.914977660869297
CG3603	46	1	4.11154463931596	-1.41090972837674
CG3604	38	6	3.94177951321142	6.32549015011277
CG3605	21	1	0.587815842138856	0.217360604212272
CG3608	1	1	2.2965097974495	-1.42904207903154
CG3609	11	1	-0.821380082521955	-1.60114514007881
CG3618	1	1	3.75341840864853	-0.769030672006101
CG3621	32	1	0.932634291258711	-2.69807110282922
CG3625	11	1	-0.773322836881134	-1.91849651318132
CG3630	1	1	3.35459957806812	-0.592540326890831
CG3632	7	1	2.49826939101049	1.20911727122736
CG3638	24	1	-3.15178719487089	-1.6200413739443
CG3651	30	1	0.936984861817486	1.23552006093586
CG3652	18	1	-0.450190500478371	-2.70496551768062
CG3655	25	1	2.58910728599882	2.32741505021931
CG3662	5	1	-3.73003005268143	-0.0785049299681448
CG3663	1	1	3.57626989300547	-1.03684272530272
CG3678	48	1	0.254213638799112	-3.71542107459155
CG3679	44	1	1.56124022657467	2.16451083518036
CG3689	2	1	2.14400679524546	-2.03935549483816
CG3702	10	1	-0.02534226404587	-1.15114391974604
CG3704	9	1	3.30825288541817	-2.92624700869425
CG3706	32	1	0.622696388725984	-2.77316544686897
CG3709	9	1	3.37857338916632	-2.73021477550081
CG3714	10	1	-0.674045779746177	-0.343789356918369
CG3719	11	1	-0.591502459770031	-1.56611758571806
CG3726	4	1	-2.84274925010309	0.660840749583503
CG3731	6	1	0.434922518108986	-2.01837191456278
CG3732	19	1	3.99048756247758	-0.00283895236742993
CG3735	9	1	3.2096557532443	-3.50457934760795
CG3740	20	1	0.154738901155212	3.17892477710263
CG3744	3	1	0.0573110384146445	0.181797788418522
CG3756	9	1	3.208368868705	-3.13562888167796
CG3760	2	1	2.37083378814069	-2.86978568271537
CG3770	11	1	-1.25061563812601	-1.55966479582145
CG3776	6	1	0.98644014746091	-1.94238573425699
CG3777	39	1	3.34130429882419	2.91682854566313
CG3781	14	1	1.14231583752236	-0.698982008632515
CG3788	30	1	0.978283342714517	0.62291783791559
CG3792	18	1	-0.574959622542967	-3.02104458728433
CG3793	11	1	-0.368789317050888	-1.69258296841166
CG3797	28	1	3.0328212963317	0.424838533022336
CG3800	6	1	1.03660297254616	-1.48912774680764
CG3803	1	1	3.07903259134	-0.984328029588221
CG3808	2	1	3.56642705620585	-2.31166250711214
CG3814	23	2	-7.36980086162306	0.380365073271632
CG3817	9	1	3.04742352333497	-3.19260656681743
CG3829	27	1	-2.87399243777623	1.50065027669308
CG3831	12	1	-2.7083055056089	-2.53778483278234
CG3835	10	1	-1.12667935936824	-0.761230055971863
CG3838	28	1	3.12884134007163	0.363399611371306
CG3847	19	1	4.42540505790909	0.199786377091723
CG3860	11	1	-1.51613858847407	-1.44932227164968
CG3876	25	1	3.52404384392253	2.23496897343271
CG3887	11	1	-0.0731156067389613	-2.06907166746511
CG3894	30	1	0.868930003932176	0.558988293070658
CG3902	11	1	-0.999635311737994	-1.61373107505596
CG3907	48	1	0.196858696957806	-3.49710419188191
CG3909	1	1	2.4712064729835	-1.0280724597653
CG3918	1	1	3.32423440968477	-0.377224154386377
CG3921	15	1	4.27672851485529	1.23806447530835
CG3939	6	1	0.150241936275746	-2.03436898764644
CG3940	12	1	-3.20479320958209	-2.27188800052665
CG3961	24	1	-3.69325099733505	-1.50803463072775
CG3967	17	1	2.14563574394488	2.67106724962461
CG3995	7	1	1.33784121171422	0.768128986504183
CG40002	27	1	-2.29916442255286	1.43857649092821
CG40006	24	1	-3.31578906447944	-1.71900632627905
CG4004	39	1	3.52611000477776	3.18762468007674
CG40042	2	1	2.50251053649681	-2.76063454269601
CG40045	10	1	-0.0161474475803267	-1.05906573659906
CG40127	6	1	0.604691523368251	-2.32164579159065
CG40160	36	5	1.77252642128538	4.22989551760623
CG4017	17	1	1.95084411013373	1.83558439767248
CG40178	11	1	-0.961425858309465	-1.13866942960187
CG4019	4	1	-3.1968099141232	0.994314933312669
CG40191	15	1	4.18134303928864	1.11090145951628
CG4020	44	1	1.12881720224311	2.29716530268976
CG4022	3	1	0.280744670575561	1.3964408574114
CG40228	32	1	0.902395491375785	-2.60145977549318
CG4025	4	1	-2.47119818142207	0.0947617329543675
CG40298	11	1	-1.1364977405637	-1.32570048940881
CG4036	1	1	3.17898921689621	-0.96445874097595
CG4038	9	1	3.19088219427278	-3.05145806784861
CG4041	36	5	1.82459529282991	4.17183346880593
CG4042	2	1	2.58425453324292	-2.8604254034427
CG4045	2	1	2.86829614892762	-2.38073110622929
CG40472	16	1	-1.24743901090421	0.372042865072352
CG4050	21	1	0.909472431268929	0.218402733434433
CG4061	7	1	1.4597486963926	0.818028986599705
CG4069	9	1	3.30020313282975	-2.94952741253476
CG4080	13	1	-0.852324719260899	1.25936790403151
CG4091	16	1	-1.49663509881405	0.294337844775802
CG4096	34	1	2.66145196903567	0.610135627268879
CG4098	22	1	-2.81067921637356	-1.10263366308843
CG4101	8	1	-1.93545846929349	-0.0300703368014039
CG41099	39	1	3.40597881970636	3.17897703808343
CG41128	32	1	0.907636550884392	-2.82274649508404
CG4115	49	6	4.53763618555881	6.72246525077115
CG4119	3	1	0.300446763072792	1.20408593416677
CG41378	6	1	0.381168801928335	-1.53578396711745
CG4159	9	1	3.28433296256437	-3.19805679402301
CG4164	18	1	-0.774816724000584	-3.04968314320016
CG4165	15	1	3.48111561388705	1.51774877830663
CG4169	6	1	0.569861490748063	-2.06828585269944
CG4186	2	1	2.13805497811617	-1.46147352245735
CG4194	45	1	-1.75542091976804	4.15396870759734
CG4199	22	1	-2.70262542095297	-0.606426207352765
CG4203	15	1	4.38770581797848	1.94550954565103
CG4210	20	1	-0.108788580425623	3.28296261948882
CG4221	44	1	1.55447863919623	2.05431569579676
CG42231	16	1	-0.978412290103264	0.805896320684019
CG42232	1	1	3.26704164240724	-0.843457919117709
CG42238	23	2	-7.15746775216458	0.4685358175829
CG42239	32	1	0.830938913738582	-2.83302232342936
CG42240	24	1	-3.58315193331145	-2.12831146071384
CG42245	3	1	-0.508483298053896	1.48651290328332
CG42255	36	5	1.71348309175993	4.30809234982878
CG42258	27	1	-2.1609945444557	1.56594358576772
CG42259	22	1	-3.01141630216666	-0.718477256499216
CG42260	17	1	1.39934340110421	2.64136851734259
CG42268	25	1	3.53419877125013	2.06044006674715
CG42271	1	1	3.07163752865336	-1.03292570658155
CG42272	17	1	1.47975437123141	2.44310590896657
CG4229	33	1	-4.65766988164546	-2.0539257663376
CG4230	44	1	1.42706327807407	1.89675304640264
CG42305	44	1	1.37016094339996	1.89170830381529
CG42306	20	1	0.071183858499358	3.47924827515897
CG42307	1	1	3.56183420013795	-0.994109941071209
CG42321	26	1	-4.86335300427923	1.06959579045299
CG42324	12	1	-2.74810544237753	-2.61731292051529
CG42326	33	1	-4.8515354134737	-1.47665281835344
CG42327	36	5	1.60725974060923	4.44937398492689
CG42336	32	1	0.684538876695213	-2.8502485913136
CG42342	25	1	3.16360160714738	2.41222726531273
CG42354	36	5	1.77912009096777	4.21576063768753
CG42358	9	1	2.93780733278894	-3.01911839345005
CG42359	2	1	2.54709059717148	-2.4848953331883
CG42360	9	1	3.0398314429432	-3.50416569799275
CG42362	12	1	-2.82626351705376	-2.49341677452298
CG42364	20	1	-0.252251250320442	3.60307143820557
CG42365	20	1	-0.236743893018762	3.43400396216371
CG42368	20	1	0.359095862533801	2.29051785575582
CG42369	5	1	-3.45900771606768	-0.807873336706069
CG42371	2	1	2.09839575745015	-1.62775855817979
CG42375	2	1	2.67969284856866	-1.75680070637078
CG42376	32	1	0.756164319351165	-2.69025282945511
CG42380	6	1	0.575662994791926	-1.49042678504001
CG42388	40	1	-2.69928642843204	3.27321016235487
CG42389	4	1	-2.48333379912633	0.802247255378437
CG4239	1	1	3.3394019778317	-0.780248655126047
CG42390	42	1	-5.41401078120681	1.96494087608002
CG42394	4	1	-2.8921636652551	0.947672534982196
CG42445	1	1	2.60943631112503	-1.19229174930209
CG42455	2	1	2.44317894378774	-2.81588033868729
CG42456	17	1	1.45570204719565	2.54766335041535
CG42487	2	1	2.98163597358661	-1.82981980709195
CG42495	1	1	2.6639955251548	-1.10952200297887
CG42496	20	1	0.00296815068849443	3.3344073833711
CG42498	6	1	1.03964950520586	-1.69355713715095
CG4250	4	1	-3.57041714502295	1.3013082058036
CG42521	40	1	-2.67015059949812	3.35680250448993
CG42524	24	1	-2.95891003143286	-1.78297833044167
CG42534	31	4	-4.01241811718473	5.29091052899377
CG42535	41	1	-2.25574859839317	2.16406577568889
CG42540	51	4	-3.30767657758084	5.00539784635878
